Age,SocioEcon,GoodStudent,RiskAversion,VehicleYear,MakeModel,Antilock,Mileage,SeniorTrain,DrivingSkill,DrivQuality,Accident,RuggedAuto,ThisCarDam,CarValue,AntiTheft,HomeBase,Theft,ThisCarCost,OtherCarCost,PropCost,OtherCar,Airbag,Cushioning,MedCost,ILiCost,DrivHist
Adult,Middle,False,Cautious,Older,FamilySedan,False,TwentyThou,False,Normal,Excellent,None,Football,None,TenThou,True,Secure,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Senior,Prole,False,Cautious,Older,Economy,False,TwentyThou,False,SubStandard,Poor,None,EggShell,None,TenThou,True,City,False,Thousand,Thousand,TenThou,False,False,Poor,Thousand,Thousand,Many
Senior,Middle,False,Cautious,Current,FamilySedan,False,Domino,True,Expert,Excellent,None,Tank,None,TwentyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Older,Economy,False,FiftyThou,False,Normal,Normal,None,EggShell,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Adult,UpperMiddle,False,Normal,Current,SportsCar,True,FiftyThou,False,Normal,Normal,None,EggShell,None,TenThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Fair,Thousand,Thousand,Zero
Adult,Middle,False,Cautious,Current,FamilySedan,True,TwentyThou,False,Normal,Normal,None,Football,None,TwentyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,False,False,Fair,Thousand,Thousand,Zero
Adolescent,Middle,False,Adventurous,Older,Economy,False,FiveThou,False,Normal,Excellent,None,EggShell,None,TenThou,False,Suburb,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Many
Adult,Prole,False,Adventurous,Older,Economy,False,FiftyThou,False,SubStandard,Poor,Mild,EggShell,Mild,FiveThou,False,Rural,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Many
Adult,UpperMiddle,False,Cautious,Current,FamilySedan,True,FiveThou,False,Normal,Normal,None,EggShell,None,TwentyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Fair,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Older,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Tank,None,TenThou,False,Suburb,False,Thousand,Thousand,TenThou,True,False,Good,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Older,FamilySedan,False,Domino,False,Normal,Normal,None,Football,None,FiveThou,True,Suburb,False,Thousand,Thousand,TenThou,True,False,Fair,Thousand,Thousand,Zero
Senior,Wealthy,False,Normal,Current,Luxury,True,TwentyThou,False,Normal,Normal,None,Football,None,FiftyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Adolescent,Middle,False,Normal,Older,FamilySedan,False,TwentyThou,False,SubStandard,Poor,Moderate,Tank,Mild,FiveThou,False,Suburb,False,Thousand,Thousand,TenThou,True,False,Excellent,Thousand,Thousand,Many
Adult,Middle,False,Normal,Older,Economy,False,TwentyThou,False,Normal,Normal,None,EggShell,None,FiveThou,True,Rural,False,Thousand,Thousand,TenThou,True,False,Poor,Thousand,Thousand,One
Senior,Prole,False,Cautious,Older,Economy,False,TwentyThou,True,Normal,Normal,None,EggShell,None,TenThou,True,Rural,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Adventurous,Older,Economy,False,FiftyThou,False,Normal,Poor,Mild,Football,Mild,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,One
Adolescent,Middle,False,Adventurous,Older,FamilySedan,False,TwentyThou,False,Normal,Excellent,None,Football,None,FiveThou,False,Rural,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,One
Adult,Middle,False,Cautious,Current,FamilySedan,False,TwentyThou,False,SubStandard,Poor,Severe,Football,Severe,TwentyThou,True,Secure,False,HundredThou,HundredThou,HundredThou,True,True,Good,Thousand,HundredThou,One
Adult,UpperMiddle,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,Normal,Excellent,None,Football,None,TenThou,False,Rural,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,One
Adult,UpperMiddle,False,Adventurous,Older,FamilySedan,False,TwentyThou,False,SubStandard,Poor,Mild,Tank,None,FiveThou,False,Secure,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Many
Adult,Prole,False,Cautious,Older,Economy,False,TwentyThou,False,Normal,Normal,None,EggShell,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,False,True,Poor,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Current,Economy,False,TwentyThou,False,Normal,Normal,Moderate,Football,Moderate,TenThou,False,City,False,TenThou,Thousand,TenThou,True,True,Good,Thousand,Thousand,Zero
Senior,UpperMiddle,False,Adventurous,Older,Economy,False,TwentyThou,False,SubStandard,Poor,Mild,Football,Mild,FiveThou,False,City,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Many
Adolescent,Prole,True,Normal,Older,FamilySedan,False,FiftyThou,False,SubStandard,Poor,Moderate,Football,Moderate,FiveThou,False,Rural,False,Thousand,Thousand,TenThou,True,False,Good,Thousand,Thousand,Many
Adult,Middle,False,Normal,Current,Economy,False,TwentyThou,False,Normal,Normal,None,Football,None,TenThou,False,Secure,False,Thousand,Thousand,Thousand,False,True,Good,Thousand,Thousand,Zero
Adult,Prole,False,Adventurous,Older,SportsCar,False,FiftyThou,False,Normal,Excellent,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,One
Senior,Prole,False,Cautious,Older,SportsCar,False,FiftyThou,True,SubStandard,Poor,Severe,EggShell,Severe,TenThou,True,City,False,TenThou,Thousand,TenThou,True,False,Poor,HundredThou,Thousand,One
Senior,Prole,False,Normal,Older,Economy,False,FiftyThou,False,Expert,Excellent,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,False,True,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Older,Economy,False,Domino,False,SubStandard,Poor,Mild,EggShell,Mild,FiveThou,False,Rural,False,Thousand,Thousand,TenThou,False,False,Poor,Thousand,Thousand,Many
Adult,Middle,False,Normal,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Older,Economy,False,TwentyThou,False,Normal,Normal,None,EggShell,None,FiveThou,False,Rural,False,Thousand,Thousand,TenThou,False,False,Poor,Thousand,Thousand,Zero
Adult,Prole,False,Adventurous,Older,Economy,False,FiftyThou,False,Normal,Normal,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Many
Adult,Middle,False,Normal,Older,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Tank,None,TwentyThou,False,Suburb,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Older,FamilySedan,False,FiveThou,False,Normal,Normal,None,Football,None,TwentyThou,False,Secure,False,Thousand,Thousand,Thousand,False,False,Good,Thousand,Thousand,Zero
Senior,UpperMiddle,False,Normal,Current,FamilySedan,True,TwentyThou,True,Normal,Normal,None,Football,None,TwentyThou,True,Secure,False,Thousand,Thousand,TenThou,True,True,Excellent,Thousand,Thousand,One
Adult,Prole,False,Cautious,Older,FamilySedan,False,TwentyThou,False,Expert,Excellent,None,Tank,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,False,True,Excellent,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Current,Economy,False,TwentyThou,False,Normal,Normal,None,Football,None,FiveThou,False,Suburb,False,Thousand,Thousand,TenThou,False,True,Good,Thousand,Thousand,Zero
Adult,Prole,False,Adventurous,Older,Economy,False,TwentyThou,False,SubStandard,Poor,Moderate,EggShell,Moderate,FiveThou,False,City,False,TenThou,Thousand,TenThou,False,False,Poor,Thousand,TenThou,Many
Adolescent,Prole,False,Adventurous,Older,FamilySedan,False,TwentyThou,False,Normal,Excellent,None,Football,None,FiveThou,False,Suburb,False,Thousand,Thousand,TenThou,False,False,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Older,SportsCar,False,FiftyThou,False,Normal,Normal,None,EggShell,None,TenThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Current,FamilySedan,True,TwentyThou,False,Normal,Normal,None,Football,None,TwentyThou,True,Suburb,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Older,FamilySedan,False,Domino,False,Normal,Normal,None,Football,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,Zero
Senior,UpperMiddle,False,Normal,Current,Luxury,True,Domino,False,SubStandard,Poor,Severe,Football,Severe,FiftyThou,True,Secure,False,HundredThou,Thousand,HundredThou,True,True,Good,Thousand,Thousand,Many
Adult,Prole,False,Normal,Older,Economy,False,FiftyThou,False,SubStandard,Poor,Severe,EggShell,Severe,FiveThou,False,City,False,TenThou,HundredThou,Million,True,False,Poor,TenThou,Thousand,Many
Adult,Prole,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,Normal,Excellent,None,Tank,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,True,False,Excellent,Thousand,Thousand,One
Adolescent,Prole,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,SubStandard,Poor,Mild,Football,Mild,FiveThou,False,City,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Many
Adult,Middle,False,Normal,Current,SportsCar,False,Domino,False,Normal,Normal,Severe,EggShell,Severe,FiftyThou,True,Secure,False,HundredThou,HundredThou,HundredThou,True,True,Good,Thousand,Thousand,Zero
Adult,Middle,False,Cautious,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,FiveThou,True,Secure,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Zero
Adolescent,Prole,False,Adventurous,Older,Economy,False,TwentyThou,False,SubStandard,Poor,None,EggShell,None,TenThou,False,City,False,Thousand,Thousand,TenThou,True,False,Poor,Thousand,Thousand,Many
Adult,Middle,False,Cautious,Older,FamilySedan,False,TwentyThou,False,SubStandard,Poor,Mild,Tank,None,FiveThou,True,Secure,False,Thousand,Thousand,TenThou,True,False,Good,TenThou,Thousand,Zero
Adult,Prole,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,Normal,Poor,Mild,Football,Mild,FiveThou,False,Rural,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,Zero
Senior,Prole,False,Cautious,Older,Economy,False,TwentyThou,True,Normal,Normal,None,EggShell,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Zero
Adult,Prole,False,Adventurous,Older,Economy,False,FiveThou,False,Normal,Poor,None,EggShell,None,TenThou,False,Rural,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Adolescent,Prole,False,Adventurous,Older,Economy,False,FiftyThou,False,SubStandard,Poor,Mild,EggShell,Mild,FiveThou,False,Rural,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Many
Adult,Middle,False,Normal,Current,FamilySedan,True,FiftyThou,False,Normal,Normal,None,Football,None,TwentyThou,False,Secure,False,Thousand,Thousand,TenThou,True,True,Good,Thousand,Thousand,Zero
Adolescent,Prole,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,SubStandard,Poor,Severe,Tank,Severe,FiveThou,False,City,False,TenThou,HundredThou,HundredThou,True,False,Excellent,Thousand,Thousand,Many
Adolescent,UpperMiddle,False,Cautious,Current,Luxury,True,TwentyThou,False,SubStandard,Poor,Mild,Football,Mild,FiftyThou,True,Secure,False,Thousand,Thousand,Thousand,False,True,Good,Thousand,Thousand,Zero
Adult,Middle,False,Cautious,Older,SportsCar,False,FiftyThou,False,Normal,Normal,None,EggShell,None,TenThou,True,Secure,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Zero
Adult,UpperMiddle,False,Cautious,Current,SportsCar,True,TwentyThou,False,Normal,Excellent,None,Football,None,TwentyThou,True,Secure,False,Thousand,Thousand,TenThou,True,True,Excellent,Thousand,Thousand,Zero
Senior,UpperMiddle,False,Normal,Current,Luxury,False,TwentyThou,True,SubStandard,Poor,None,Football,None,FiftyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Many
Adult,Middle,False,Normal,Older,Economy,False,TwentyThou,False,SubStandard,Poor,None,EggShell,None,TenThou,True,Rural,False,Thousand,Thousand,TenThou,True,False,Poor,Thousand,Thousand,Many
Senior,UpperMiddle,False,Cautious,Current,Luxury,True,FiftyThou,True,SubStandard,Poor,Mild,Football,None,FiftyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,One
Adult,Middle,False,Normal,Older,FamilySedan,False,TwentyThou,False,SubStandard,Poor,Severe,EggShell,Severe,TwentyThou,False,Suburb,False,HundredThou,HundredThou,HundredThou,True,True,Good,TenThou,Thousand,Many
Adult,Middle,False,Normal,Older,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Football,None,FiveThou,False,Secure,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,Zero
Adult,UpperMiddle,False,Normal,Current,Luxury,True,FiftyThou,False,SubStandard,Poor,Mild,Tank,Mild,FiftyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,One
Adolescent,Prole,False,Adventurous,Older,Economy,False,FiveThou,False,SubStandard,Poor,None,EggShell,None,TenThou,False,City,False,Thousand,Thousand,TenThou,False,False,Poor,Thousand,Thousand,Many
Senior,Middle,False,Cautious,Current,FamilySedan,False,FiftyThou,True,Normal,Normal,None,Tank,None,TwentyThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Adult,Prole,False,Adventurous,Older,SportsCar,False,FiftyThou,False,Normal,Excellent,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,False,False,Poor,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Older,Economy,False,FiftyThou,False,Expert,Excellent,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,False,False,Fair,Thousand,Thousand,Zero
Adult,Middle,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,SubStandard,Poor,None,Tank,None,FiveThou,False,Suburb,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Many
Senior,Prole,False,Adventurous,Older,Economy,False,FiftyThou,False,Expert,Excellent,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,Thousand,False,False,Poor,Thousand,Thousand,Zero
Adult,Prole,False,Cautious,Current,Economy,False,FiveThou,False,Normal,Excellent,None,EggShell,None,TwentyThou,True,City,False,Thousand,Thousand,Thousand,False,True,Poor,Thousand,Thousand,Zero
Adult,Middle,False,Normal,Current,FamilySedan,True,Domino,False,Normal,Normal,None,EggShell,None,TwentyThou,False,Suburb,False,Thousand,Thousand,Thousand,True,True,Poor,Thousand,Thousand,Zero
Senior,UpperMiddle,False,Cautious,Current,FamilySedan,True,FiftyThou,True,Normal,Normal,None,Tank,None,TenThou,True,Secure,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Senior,Prole,False,Adventurous,Older,FamilySedan,False,FiftyThou,False,Expert,Excellent,None,Football,None,TenThou,False,Rural,False,Thousand,Thousand,Thousand,True,False,Good,Thousand,Thousand,One
Senior,UpperMiddle,False,Normal,Current,Luxury,True,FiveThou,False,Expert,Excellent,None,Football,None,FiftyThou,True,Suburb,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Adult,Middle,False,Cautious,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,TenThou,True,Secure,False,Thousand,Thousand,TenThou,True,False,Good,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Current,Economy,False,TwentyThou,False,SubStandard,Poor,Severe,Football,Severe,TenThou,False,City,False,TenThou,TenThou,TenThou,True,True,Good,Thousand,Thousand,Many
Adult,Prole,False,Normal,Older,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Football,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,False,True,Excellent,Thousand,Thousand,Zero
Adolescent,Prole,False,Adventurous,Older,Economy,False,TwentyThou,False,SubStandard,Poor,Severe,EggShell,Severe,TenThou,False,City,False,TenThou,TenThou,TenThou,True,False,Poor,TenThou,Thousand,Many
Adult,Middle,False,Normal,Current,FamilySedan,False,FiftyThou,False,Normal,Normal,None,Tank,None,TwentyThou,False,Suburb,False,Thousand,Thousand,Thousand,True,True,Excellent,Thousand,Thousand,Zero
Adolescent,Middle,False,Adventurous,Older,SportsCar,False,TwentyThou,False,SubStandard,Poor,Moderate,EggShell,Moderate,TenThou,False,City,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Many
Adolescent,Middle,True,Normal,Older,Economy,False,FiftyThou,False,Normal,Normal,None,EggShell,None,FiveThou,True,Rural,False,Thousand,Thousand,Thousand,False,False,Fair,Thousand,Thousand,Zero
Adult,Prole,False,Normal,Older,Economy,False,TwentyThou,False,SubStandard,Poor,Mild,EggShell,Mild,FiveThou,False,City,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,Many
Adult,UpperMiddle,False,Adventurous,Current,FamilySedan,True,FiftyThou,False,Expert,Excellent,None,Football,None,TwentyThou,False,Secure,False,Thousand,Thousand,TenThou,True,True,Excellent,Thousand,Thousand,Zero
Adolescent,Prole,False,Cautious,Older,FamilySedan,False,TwentyThou,False,Normal,Normal,None,Tank,None,TwentyThou,False,City,False,Thousand,Thousand,Thousand,False,False,Good,Thousand,Thousand,Zero
Senior,UpperMiddle,False,Normal,Current,Luxury,True,TwentyThou,False,Normal,Normal,None,Football,None,FiftyThou,True,Suburb,False,Thousand,Thousand,Thousand,True,True,Good,Thousand,Thousand,Zero
Adolescent,Prole,False,Psychopath,Current,SportsCar,True,TwentyThou,False,SubStandard,Poor,Moderate,EggShell,Moderate,FiftyThou,False,City,False,HundredThou,Thousand,HundredThou,False,True,Poor,Thousand,Thousand,Many
Adult,Prole,False,Normal,Older,Economy,False,FiftyThou,False,Normal,Normal,None,EggShell,None,FiveThou,False,City,False,Thousand,Thousand,TenThou,False,False,Fair,Thousand,Thousand,Zero
Adolescent,Middle,False,Normal,Older,FamilySedan,False,FiftyThou,False,SubStandard,Poor,Mild,Football,Mild,FiveThou,False,Secure,False,Thousand,Thousand,Thousand,True,False,Fair,Thousand,Thousand,Many
Senior,UpperMiddle,False,Cautious,Current,FamilySedan,False,Domino,True,Normal,Normal,None,EggShell,None,TwentyThou,True,Secure,False,Thousand,Thousand,TenThou,True,True,Fair,Thousand,Thousand,Zero
Adult,UpperMiddle,False,Cautious,Older,Luxury,True,TwentyThou,False,SubStandard,Poor,Moderate,Tank,Moderate,FiftyThou,True,Secure,False,HundredThou,Thousand,HundredThou,True,False,Good,Thousand,Thousand,One
Adolescent,UpperMiddle,True,Adventurous,Current,Luxury,True,FiftyThou,False,Normal,Excellent,Severe,Football,Severe,FiftyThou,False,City,False,HundredThou,HundredThou,HundredThou,False,True,Good,Thousand,Thousand,Zero
Adult,Prole,False,Cautious,Older,SportsCar,False,TwentyThou,False,SubStandard,Poor,None,EggShell,None,FiveThou,True,City,False,Thousand,Thousand,Thousand,True,False,Poor,Thousand,Thousand,One
Adult,Wealthy,False,Adventurous,Current,Luxury,True,Domino,False,SubStandard,Poor,Moderate,Football,Moderate,FiftyThou,True,Secure,False,HundredThou,TenThou,HundredThou,True,True,Excellent,Thousand,Thousand,Many
